"INSEE_COM","pourcentage_mono"
"12192",0
"63330",6.99300699300699
"68384",8.33333333333333
"44014",3.66323907455013
"08415",10
"44056",6.97513812154696
"01250",8.25174825174825
"55045",8.33333333333333
"29202",9.4017094017094
"29207",10.162213740458
"34100",0
"12163",5.49450549450549
"68088",8.41346153846154
"28293",8.98876404494382
"34030",5.05050505050505
"18104",0
"81023",10.989010989011
"36075",17.1428571428571
"24564",9.25925925925926
"73109",10.7692307692308
"07072",8.06451612903226
"68043",9.18649695628113
"17155",7.10823909531502
"68324",10.3942652329749
"12025",4.56730769230769
"31522",15.625
"24455",5.75757575757576
"02397",11.5530303030303
"44037",8.09061488673139
"68323",3.13390313390313
"17021",6.4819944598338
"57709",4.13223140495868
"68224",11.8474816544363
"68256",9.70502139157847
"27684",4.14364640883978
"25614",12.5954198473282
"14726",5.92804578904334
"44087",9.09090909090909
"05101",7.90861159929701
"72053",12
"24312",10.3481624758221
"68300",7.0440251572327
"62208",0
"34051",13.5862068965517
"72058",7.4019787467937
"57300",10.4166666666667
"12145",9.42452043369475
"24135",10.1010101010101
"68218",6.22542595019659
"27306",9.61199294532628
"83004",11.5112160566706
"54162",4.8728813559322
"68056",8.11855670103093
"68271",9.28066795118818
"54016",4.5045045045045
"68278",8.84633644564013
"72080",7.11225364181662
"83031",9.66921119592875
"83148",8.57988165680473
"08116",9.35550935550936
"44178",10.4506232023011
"29266",8.72954014029618
"61281",0
"22346",6.265664160401
"24137",2.91545189504373
"01435",8.9179548156956
"68321",12.0425029515939
"27301",9.21052631578947
"64101",16.0714285714286
"29191",7.11841204654346
"58172",0
"58046",5.66251415628539
"54466",3.73134328358209
"83015",5.84795321637427
"73298",7.53768844221105
"18094",20.3389830508475
"54128",10.4895104895105
"29163",8.04195804195804
"54208",0
"54160",13.2911392405063
"68270",8.30806549423893
"28096",10.5058365758755
"12086",13.2450331125828
"08329",4.85436893203883
"01397",9.57943925233645
"36085",9.25925925925926
"73011",11.9664318276005
"68118",11.1300639658849
"29068",6.06361829025845
"24394",0
"05110",7.2992700729927
"57064",0
"64484",7.25
"64154",5.61797752808989
"01353",8.16640986132511
"68343",8.9
"36041",8.33333333333333
"57281",5.61797752808989
"61079",6.83994528043776
"83014",7.93650793650794
"12267",12.7208480565371
"83060",2.19298245614035
"85084",4.99055840302131
"60054",9.74930362116992
"60694",NA
"85292",6.75453047775947
"25060",8.66050808314088
"49160",5.79268292682927
"86247",10.6382978723404
"69149",11.2440062496633
"57163",8.82352941176471
"72262",3.78787878787879
"41234",0
"65296",5.23560209424084
"73236",10.0803506208912
"57730",15.3508771929825
"83083",10.8231707317073
"54360",3.7037037037037
"64056",15.3846153846154
"51204",9.5389507154213
"54330",0
"27061",6.84931506849315
"68005",5.81542351453856
"27527",15.7894736842105
"54392",3.96825396825397
"66069",16.0161507402423
"83032",11.6564417177914
"68058",15.5688622754491
"72368",10.8974358974359
"68112",12.3780945236309
"83030",11.7428924598269
"18197",9.37437537477513
"83023",9.97712252160651
"48087",10.2941176470588
"15078",6.75675675675676
"68229",15.3846153846154
"48153",0
"51657",20
"76316",2.77777777777778
"22059",8.15217391304348
"68173",8.55332629355861
"22277",3.98009950248756
"22262",11.5210843373494
"83102",2.98380221653879
"51076",5.18134715025907
"48058",0
"57312",12.7551020408163
"57742",4.51127819548872
"25153",0
"83078",5.91715976331361
"27198",9.55292319449752
"15106",6.25
"54242",0
"48126",9.61538461538462
"57003",11.6161616161616
"38012",11.1587982832618
"30022",12.0879120879121
"83151",8.88324873096447
"03012",9.86842105263158
"68274",0
"51177",5.88235294117647
"30044",34.0425531914894
"37095",0
"27206",0
"72386",7.5
"72328",7.19467956469166
"51448",9.61538461538462
"33063",7.93975314760892
"07334",9.25266903914591
"57405",0
"72280",5.31177829099307
"66094",13.9484978540773
"07031",13.6950904392765
"51308",2.47831474597274
"33039",11.9335449449585
"71105",10.5208870551831
"23140",9.47867298578199
"25304",13.0801687763713
"07328",3.53356890459364
"45329",5.03355704697987
"25204",8.76648564778898
"13005",14.0512968577066
"69142",9.80024968789014
"69244",9.83361375958123
"69034",10.0837921953555
"73007",7.22222222222222
"13002",10.9678878335595
"13106",15.1457541191382
"13071",13.996591393268
"83115",9.51794029033142
"44049",7.01837023080546
"2B037",14.6816037735849
"27234",3.47222222222222
"13098",8.63531225905937
"62893",9.07806428823737
"72003",14.2430703624733
"50442",3.81679389312977
"72095",16.5382335506817
"57404",4.95049504950495
"29298",5.83657587548638
"33541",7.75047258979206
"44154",6.70986321094312
"2A249",10.9612141652614
"22106",9.07880724174654
"17264",7.05711167697344
"76515",7.63358778625954
"2A279",7.57575757575758
"76481",5.10288065843621
"2A351",6.34920634920635
"2B152",14.4736842105263
"24214",11.6945107398568
"06079",8.94121975899181
"2B042",12.8782195548887
"33214",7.70142180094787
"13014",14.3422710095375
"85255",5.50774526678141
"13028",12.4162886152517
"13033",7.39692805173808
"13081",11.5973741794311
"2B242",9.62566844919786
"13117",15.7345059777381
"44055",6.31474542649328
"17094",8.63552550706823
"17190",14.0030441400304
"17385",7.20984759671747
"2B318",14.0684410646388
"22055",6.09065155807365
"14724",8.16326530612245
"22113",8.8302752293578
"35259",5.97609561752988
"17360",5.99747474747475
"34333",10.5294825511432
"29153",6.53735632183908
"29198",5.54187192118227
"29254",7.60914760914761
"40046",7.55071879618433
"83062",10.2022867194371
"40133",8.24910335833062
"33051",10.0583348064345
"40266",5.28735632183908
"40209",12.4733475479744
"13004",11.0758271467193
"34324",8.39983200335993
"29185",7.45378652355397
"40257",8.57988165680473
"14298",7.69230769230769
"40108",4.55635491606715
"40184",8.51444643313731
"76754",7.05882352941176
"44069",8.02396769571447
"44182",6.58404337722696
"14305",1.65016501650165
"64483",10.8722819295176
"76508",13.8121546961326
"46156",14.0869565217391
"50025",8.07394831163931
"29195",7.08508573277257
"50099",7.62350071152673
"50165",9.38628158844765
"35181",11.4886731391586
"56034",5.39490720759603
"22143",4.60674157303371
"83098",10.1067746686303
"56078",6.87078549298342
"62300",7.14924039320822
"56107",6.87108325872874
"56118",9.86203372508942
"56176",9.64688751365126
"85164",5.87703435804702
"2B314",10.126582278481
"62108",10.0736377025037
"62201",8.29616413916146
"64545",8.34710743801653
"14384",5.26645768025078
"66008",8.7327306839502
"66037",10.0417206157387
"66016",10.7774578362814
"66017",5.37201953461649
"66212",12.1475054229935
"85113",6.86695278969957
"17452",5.98752598752599
"50066",7.56938603868797
"13021",9.92805755395683
"83042",9.9682427664079
"29104",3.04878048780488
"14239",0
"05169",0
"33005",6.87093779015785
"2B305",13.7601177336277
"85234",5.5363321799308
"2B121",12.4324324324324
"83129",9.18088919800974
"57198",6.32911392405063
"2A065",13.3550488599349
"2A070",11.5384615384615
"62774",9.068746952706
"62746",9.69267139479905
"76651",0
"22362",8.424599831508
"13022",9.2022792022792
"2B009",11.8503118503119
"29098",5.78592092574735
"85278",9.71867007672634
"70493",2.9585798816568
"14605",0
"29037",7.49625187406297
"17222",9.34326337169939
"76390",7.58196721311475
"56168",6.89320388349515
"66053",10.8783239323127
"76735",8.38926174496644
"30307",13.4038800705467
"54176",10.0616016427105
"22179",5.61097256857855
"14009",3.65853658536585
"17237",3.7037037037037
"62806",7.14285714285714
"50523",6.57989877078814
"2B311",14.4886363636364
"16380",16.4835164835165
"13056",13.7011945088251
"29170",7.94956140350877
"29273",8.07453416149068
"2B283",10.7954545454545
"56069",5.9725585149314
"22174",4.71976401179941
"49176",8.42592592592593
"14204",6.75675675675676
"50238",9.93377483443709
"13096",16.8149466192171
"34332",10.7604017216643
"50167",5.37634408602151
"06161",11.1484459378375
"27192",1.89393939393939
"34109",23.2673267326733
"22111",2.59067357512953
"14325",11.8997912317328
"40310",10.0193610842207
"2B281",11.858407079646
"31442",8.54700854700855
"31186",11.1111111111111
"50296",0
"56098",10.7653956236728
"50102",6.45994832041344
"59359",9.62962962962963
"80600",13.8461538461538
"22093",7.67247728946722
"22379",6.22222222222222
"17323",8.57142857142857
"14365",6.89935064935065
"73270",9.26315789473684
"14117",5.5045871559633
"27243",3.2051282051282
"14338",5.66239316239316
"14565",0
"2A114",12.1883656509695
"14709",17.2413793103448
"14024",8.47457627118644
"22016",10.3260869565217
"56018",9.63302752293578
"50022",0
"29232",8.90946924181589
"22221",9.55188679245283
"44131",7.88085293471093
"50253",0
"50162",6.66666666666667
"85012",7.34557595993322
"44106",7.42793791574279
"17262",2.90909090909091
"56094",8.66030399434429
"16338",11.5384615384615
"2B205",10.8235294117647
"56013",6.55226209048362
"36127",6.34517766497462
"2B123",14.3009605122732
"57262",3.7593984962406
"80633",7.46268656716418
"50496",6.97674418604651
"29172",4.09463148316652
"06159",9.28305014504766
"76736",7.93650793650794
"70558",20
"90041",14.4
"17286",6.34920634920635
"35299",7.44047619047619
"70538",0
"38420",14.1509433962264
"29090",5.83090379008746
"50408",7.49063670411985
"2A092",9.33098591549296
"22224",5.63186813186813
"56088",5.48780487804878
"62307",9.43396226415094
"64189",8.66853757405675
"50543",3.78378378378378
"2B058",7.47126436781609
"29085",9.54653937947494
"06011",12.4739039665971
"33540",8.29268292682927
"07248",0
"29044",5.00834724540902
"50042",4.80769230769231
"73155",9.97596153846154
"76726",4.16666666666667
"14342",7.82608695652174
"2B343",12.1290322580645
"84050",4.94437577255871
"29206",7.47663551401869
"2B148",14.9000377216145
"73243",7.16145833333333
"14739",4.73684210526316
"2A362",10.1762820512821
"50612",8.64553314121038
"22081",8.2924168030551
"05108",12.987012987013
"29192",5.08905852417303
"50288",7.70547945205479
"22201",2.56410256410256
"50332",9.30930930930931
"50143",5.22193211488251
"50146",14.1592920353982
"50078",6.75675675675676
"76618",7.74341937132635
"17411",10.8581436077058
"22222",8.54853072128228
"33527",9.51073389915127
"59260",7.19856028794241
"22218",5.59105431309904
"50429",2.47524752475248
"70393",2.76243093922652
"44126",5.99250936329588
"14745",0
"2A295",2.85714285714286
"63081",7.8125
"62054",10.0371747211896
"02720",10.9785202863962
"50517",0
"85018",6.42712550607287
"34218",6.36942675159236
"22194",8.85445489762036
"2A130",10.0602409638554
"76637",2.39808153477218
"11203",12.1094547682254
"76663",5.64334085778781
"34058",12.033484478549
"33011",8.58447488584475
"17091",7.72889417360285
"34101",10.5475763016158
"70175",0
"50178",4.84652665589661
"2B320",10.0719424460432
"50272",5.95238095238095
"17369",9.81461286804798
"14401",0
"2B043",9.06832298136646
"46191",10.5263157894737
"56205",12.5284738041002
"85049",5.12163892445583
"33203",6.87563195146613
"62633",4.71698113207547
"14191",6.64451827242525
"29290",6.99300699300699
"14665",11.1111111111111
"70384",0
"14515",8.85684860968074
"80618",9.3816631130064
"22103",3.40909090909091
"70214",0
"72168",8.15273477812178
"35256",5.39083557951483
"17093",9.36073059360731
"2B049",11.9964973730298
"14079",3.62756952841596
"35078",11.3207547169811
"29001",11.4967462039046
"80182",10.2254428341385
"29284",5.38720538720539
"34310",11.2676056338028
"22377",2.42130750605327
"14001",6.98602794411178
"34074",6.48994515539305
"56085",0
"2B143",8.58283433133733
"2A008",9.96216897856242
"34312",8.51735015772871
"62056",7.11743772241993
"22363",6.2992125984252
"70383",10.9826589595376
"29030",8.40579710144928
"29078",8.45714285714286
"76407",7.8740157480315
"22085",6.45161290322581
"40328",8.74861572535991
"33097",7.86026200873363
"16384",6.45161290322581
"50532",7.14948932219127
"50507",8.42696629213483
"80721",7.26643598615917
"35306",7.62376237623762
"17140",6.71100362756953
"50184",6.625
"56054",9.71551261406334
"40065",9.17708753529649
"11266",11.5597525236079
"29178",6.82148040638607
"2B327",10.6796116504854
"16209",4.33526011560694
"2B182",9.9236641221374
"49155",3.53356890459364
"22325",7.58184951177484
"50151",6.60569105691057
"71316",10.2564102564103
"70418",2.45098039215686
"22327",9.43396226415094
"56008",6.77812923633077
"26091",0
"62571",7.32647814910026
"35093",5.86657727120349
"76192",4.73559589581689
"46232",10.828025477707
"70129",0
"29166",4.29184549356223
"35247",3.94190871369295
"29091",6.72897196261682
"35186",4.44444444444444
"17337",7.26660250240616
"50243",6.6079295154185
"62160",14.8760330578512
"14755",9.41558441558442
"34329",11.3913043478261
"62233",6.81818181818182
"59668",8.79478827361564
"90002",3.42465753424658
"17318",1.39664804469274
"17329",2.94117647058824
"17297",7.60389036251105
"14430",8.33333333333333
"22204",8.41750841750842
"14022",9.20634920634921
"64024",9.52465256262725
"17485",10.1694915254237
"54345",17.7777777777778
"11170",9.05836018617974
"64122",8.691036953493
"06123",11.4649681528662
"34032",12.9175249667545
"56121",9.44345585077008
"62193",12.8715028164193
"2B033",17.5379185347706
"56162",8.10094491818391
"56260",7.93023800756536
"14488",9.60875734846949
"38170",7.83783783783784
"85127",5.18754988028731
"38540",6.83760683760684
"06027",10.7674641148325
"14312",8.29383886255924
"06155",9.39651980747871
"85029",6.65301944728762
"29155",7.56302521008403
"22094",6.98856416772554
"22214",8.40438489646772
"2A048",10.9704641350211
"33529",10.4927073507002
"35132",7.80254777070064
"2B199",11.1111111111111
"66048",11.993769470405
"56155",5.57103064066852
"17058",7.30593607305936
"50218",7.85753880266075
"29177",8.37789661319073
"25056",9.84055804683607
"2B150",6.7001675041876
"2B170",8.7719298245614
"2A203",11.3207547169811
"64125",10.437430786268
"44006",5.84862385321101
"2B086",7.52688172043011
"22186",6.88421993741618
"83048",7.71412365286444
"33397",9.36234817813765
"76711",9.92028343666962
"59107",9.85074626865672
"54571",9.63855421686747
"72257",5.5439330543933
"72247",6.46950092421442
"56052",3.8572806171649
"2B057",8.44155844155844
"70115",5.26315789473684
"14562",9.18367346938776
"29140",6.03848706038487
"13054",11.2571898110107
"62604",9.00584795321637
"29257",4.80769230769231
"29079",6.75909878682842
"50196",6.27615062761506
"13104",8.7696335078534
"29022",7.46606334841629
"14715",8.59375
"13047",12.7091633466135
"13092",9.16559691912709
"13039",12.8376280658181
"14536",11.2550607287449
"22350",11.2359550561798
"13077",14.777980109259
"17028",11.2428373839162
"13063",12.076214330441
"22251",6.5035614741406
"17483",6.82492581602374
"2B050",11.9931711481007
"22197",8.71913580246914
"35314",7.847533632287
"29045",9.93449781659389
"64260",10.8214120904476
"17486",5.0761421319797
"29130",6.82577565632458
"62318",10.9250732524069
"29161",6.80701754385965
"29259",9.25814234016888
"29293",6.83661645422943
"2B353",10.0723763570567
"33009",6.93174893357709
"34192",8.85431400282885
"34344",8.11070536229099
"35049",7.2463768115942
"05051",0
"35228",6.82156687518618
"80713",7.40740740740741
"35263",6.58093797276853
"40312",12.882096069869
"44010",5.36552649228706
"44012",5.09177027827117
"50616",4.67836257309941
"46149",2.91545189504373
"56007",8.28082808280828
"56234",4.03361344537815
"56240",6.09756097560976
"2B134",12.9750982961992
"59272",11.3465783664459
"14059",4.68085106382979
"62645",8.42332613390929
"62826",8.18593171534348
"34237",9.49308755760369
"66148",11.3416320885201
"76533",2.75526742301459
"66182",12.1483897268651
"05114",11.5384615384615
"72310",8.46625766871166
"22172",5.62541363335539
"76266",6.25
"14591",6.47249190938511
"85114",3.2258064516129
"83071",8.90467536758632
"17431",9.11949685534591
"2A004",13.2637901058954
"85194",5.99884415334232
"85226",5.55974084676812
"76720",8
"85288",5.83377730420884
"76655",8.83116883116883
"70471",0
"50603",2.56410256410256
"2B303",13.0177514792899
"13088",11.1977971546581
"14021",6.45161290322581
"14066",10.3265666372462
"76361",9.43396226415094
"2A348",9.34182590233546
"54053",7.69230769230769
"21048",8.64197530864197
"22302",8.45665961945032
"29057",5.77380952380952
"2A198",4.41767068273092
"29201",11.1725663716814
"62752",4.3859649122807
"42208",2.00803212851406
"2B093",11.5138592750533
"70366",10.2040816326531
"56233",3.25945241199478
"2B335",19.0184049079755
"50267",9.03041825095057
"2B251",13.2434089515635
"59340",8.93506493506493
"56030",9.2485549132948
"2B168",10.7030430220357
"62225",3.80228136882129
"56119",5.88628762541806
"14166",6.30630630630631
"62548",9.42236788201557
"22233",3.37512054001929
"29184",11.9170984455959
"70072",0
"64249",13.2398753894081
"29099",10.7462686567164
"50421",10.7142857142857
"50215",4.57354758961681
"60308",8.02139037433155
"56083",9.99627004848937
"50403",4.74254742547426
"85106",7.17299578059072
"2B187",13.0434782608696
"83019",7.76133883094834
"46095",6.96629213483146
"85083",8.12064965197216
"62264",13.5940409683426
"70516",13.5135135135135
"70329",0
"76600",5.9973924380704
"33544",7.69230769230769
"50585",5.51470588235294
"29150",5.62835020845742
"34201",6.06060606060606
"50077",7.57575757575758
"26153",8.7719298245614
"29287",8.94495412844037
"17380",5.72792362768496
"50142",7.94297352342159
"50471",7.75193798449612
"14318",15.1943462897526
"33193",5.7618437900128
"22049",13.9259259259259
"50479",0
"50236",7.23847297967278
"17168",5.56813037573563
"86175",6.49350649350649
"62899",14.4963144963145
"29279",6.35424940428912
"29171",7.19178082191781
"35255",8.79120879120879
"56002",6.21181262729124
"46231",7.95811518324607
"44203",4.65717981888745
"62866",2.65957446808511
"11397",13.0382293762575
"14492",10.6382978723404
"22389",6.61990355107409
"56252",2.72572402044293
"33514",10.3734439834025
"56152",13.6328427575523
"46336",5.52147239263804
"22347",8.7719298245614
"17207",5.37634408602151
"70137",9.25925925925926
"46312",7.8125
"2A163",11.437908496732
"06138",12.7218934911243
"40187",6.19047619047619
"05086",0
"70438",10.3092783505155
"80826",8.35734870317003
"17225",7.92253521126761
"17153",8.2529474812433
"22256",6.84410646387833
"29084",5.15463917525773
"76232",13.7254901960784
"56106",6.22317596566524
"50117",7.52688172043011
"2B342",13.0228136882129
"80228",12.1878121878122
"33300",5.98802395209581
"40326",8.15138282387191
"2B183",8.69565217391304
"50031",5.02024291497976
"34178",15.9420289855072
"40296",8.1038961038961
"29064",2.47524752475248
"50081",2.68096514745308
"14354",8.35095137420719
"50342",9.30851063829787
"50030",8.50340136054422
"2B319",10.1092896174863
"80333",11.3122171945701
"22383",13.1578947368421
"2A017",13.6423841059603
"36119",6.22406639004149
"44136",5.19877675840979
"50021",13.8888888888889
"46189",8.84955752212389
"36091",4.88599348534202
"14480",6.97674418604651
"40157",9.19117647058824
"14754",5.82329317269076
"29060",4.8995983935743
"85104",1.08695652173913
"85185",12.9151291512915
"26374",0
"2B020",13.2013201320132
"29109",9.19067215363512
"22242",6.03217158176944
"76693",9.09090909090909
"50198",13.953488372093
"2B277",12.5748502994012
"50417",10
"80649",9.4017094017094
"33019",10.8670250058425
"2B077",11.7263843648208
"2B313",13.2917964693666
"50562",5.71748878923767
"56262",6.8595041322314
"29032",5.72687224669604
"35241",9.99180999180999
"22054",5.15759312320917
"70337",17.2413793103448
"16425",4.04858299595142
"50349",3.68188512518409
"40181",6.76855895196507
"27428",12.1016166281755
"22385",7.30223123732252
"16405",0
"85294",5.62953995157385
"90044",10.1851851851852
"29053",6.79953106682298
"14409",9.41704035874439
"22213",7.96812749003984
"50481",3.19148936170213
"50407",9.35064935064935
"33229",9.59318306761957
"50199",8
"22264",6.44122383252818
"05046",8.93871449925262
"14172",4.54545454545455
"14165",16.2790697674419
"22319",5.2434456928839
"29117",7.24222585924714
"62261",7.95411089866157
"22196",5.64705882352941
"56005",7.04225352112676
"50268",9.70873786407767
"80303",13.4259259259259
"2B307",14.2045454545455
"70219",5.9190031152648
"29292",9.80392156862745
"80464",12.5628140703518
"56086",4.31034482758621
"80039",10.1648351648352
"50231",2.71739130434783
"80714",9.63222416812609
"56143",6.56753407682776
"14377",0
"50576",9.25925925925926
"90003",5.47445255474453
"22349",4.9645390070922
"29252",6.57596371882086
"06059",6.59340659340659
"29214",4.39882697947214
"29225",5.91133004926108
"29112",4.27350427350427
"62304",11.6279069767442
"13026",13.7973811164714
"29023",5.23221634332745
"50433",6.8359375
"17219",8.74549623321323
"14281",8.03858520900322
"50150",9.52380952380952
"29221",5.18433179723502
"35287",7.46887966804979
"29196",8.41530054644809
"56004",3.56234096692112
"35361",8.04828973843058
"11188",4.61922596754057
"51569",3.1055900621118
"2B207",13.8216560509554
"70298",10.6382978723404
"29276",9.71731448763251
"80519",8.7719298245614
"29017",12.6404494382022
"21036",0
"14202",4.54545454545455
"14701",6.07966457023061
"76683",24.6987951807229
"56055",8.05729632945389
"70553",0
"2A139",11.6465863453815
"22152",6.86274509803922
"70499",0
"22311",12.2850122850123
"52506",10.6382978723404
"11202",7.36882716049383
"17161",8.7719298245614
"2B301",12
"76079",0
"50410",8.80265026029342
"56214",3.71702637889688
"50076",6.53780557134736
"2B286",11.5294117647059
"76375",3.90625
"72149",2.0746887966805
"56136",8.50439882697947
"57272",13.1578947368421
"76167",2.62697022767075
"50402",9.76616231086657
"34191",11.4391143911439
"76254",6.81114551083591
"85297",3.86965376782077
"70555",0
"29043",7.67263427109974
"14652",13.8888888888889
"50190",5.95238095238095
"50388",4.57038391224863
"22209",9.23614578132801
"70569",17.2413793103448
"54257",9.13095714857829
"80110",4.48430493273543
"50604",6.30914826498423
"50033",6.57894736842105
"2A090",10.0529100529101
"34155",6.9539666993144
"50490",2.79329608938547
"2B087",12.3959296947271
"50108",2.7027027027027
"76605",4.60829493087558
"35284",6.06980273141123
"76493",7.52688172043011
"22278",10.7596566523605
"29189",8.54554776961203
"22187",8.90671169269734
"56003",5.81017683146878
"2B109",10.7142857142857
"29056",9.07944514501892
"76552",6.40507789959608
"83090",9.32057115957948
"2B309",13.3256083429896
"29103",9.61661751506603
"29075",6.85056077599273
"44125",5.13618677042802
"54462",8.42198581560284
"34209",9.72938144329897
"34337",12.3895759717314
"44135",5.53555355535554
"29008",5.97938144329897
"29215",7.03281982585399
"22162",8.21747765640516
"2B034",12.6182965299685
"85035",5.4147465437788
"56062",8.7281795511222
"06029",11.8350537236991
"2B298",11.2160566706021
"29168",8.96656534954407
"22282",3.10208685843204
"76349",7.73420479302832
"22353",5.56792873051225
"2A189",9.59349593495935
"25212",9.95594713656388
"44184",10.4047813094268
"56181",6.73758865248227
"80533",9.37940761636107
"35062",3.35305719921105
"04142",18.5185185185185
"59273",11.1731843575419
"04208",6.62251655629139
"34165",11.7452440033085
"56193",8.55098389982111
"34213",11.8701007838746
"56169",7.23221266614543
"70016",5.81395348837209
"70021",12.987012987013
"70061",0
"70094",10.5633802816901
"70203",0
"70313",7.93650793650794
"70319",10
"70381",5.20833333333333
"70414",6.71140939597315
"70460",0
"72047",3.125
"72231",6.6793893129771
"83101",14.1843971631206
"06083",10.2376966856378
"70274",0
"17121",4.49640287769784
"83123",8.99465123894771
"83065",8.58544562551104
"17019",9.06344410876133
"29080",5.00500500500501
"17051",7.14285714285714
"50041",8.68090878263818
"76305",13.4685387415497
"29101",7.47058823529412
"06032",13.2667617689016
"29280",7.68472906403941
"29289",0
"29073",10.3225806451613
"29256",5.05050505050505
"2A228",9.60809102402023
"22226",6.11353711790393
"06004",9.91851643720146
"83034",8.8477366255144
"57119",7.67754318618042
"83061",10.0245717745095
"70525",14.7058823529412
"83126",11.5327059293007
"83036",9.39079542431498
"70103",18.0851063829787
"12082",5.55555555555556
"83009",9.50561797752809
"70233",17.5438596491228
"05059",1.30890052356021
"70155",1.44508670520231
"70216",5.23560209424084
"48187",25.531914893617
"70295",19.1011235955056
"17010",8.14070351758794
"72181",11.7193996482953
"29133",9.45273631840796
"06104",8.57097339493389
